Rpsi(lP),Evac
3.558010994255927329e+39,3.612955997055044555e-01
3.561290209231830927e+39,3.616557568190933436e-01
3.564572446472328329e+39,3.620156246915387510e-01
3.567857708762983491e+39,3.623752023906127162e-01
3.571145998891695411e+39,3.627344889848330700e-01
3.574437319649166584e+39,3.630934835434902475e-01
3.577731673828436360e+39,3.634521851366128153e-01
3.581029064225353027e+39,3.638105928349939511e-01
3.584329493638107168e+39,3.641687057101821723e-01
3.587632964867645112e+39,3.645265228345023756e-01
3.590939480717493036e+39,3.648840432810518397e-01
3.594249043993585295e+39,3.652412661236585367e-01
3.597561657504679089e+39,3.655981904369655089e-01
3.600877324061882372e+39,3.659548152963574275e-01
3.604196046479131985e+39,3.663111397780267064e-01
3.607517827572719758e+39,3.666671629588991732e-01
3.610842670161771241e+39,3.670228839167256618e-01
3.614170577067773621e+39,3.673783017300083498e-01
3.617501551114990989e+39,3.677334154780597109e-01
3.620835595130291460e+39,3.680882242409549421e-01
3.624172711942969466e+39,3.684427270995842552e-01
3.627512904385165852e+39,3.687969231356115207e-01
3.630856175291393377e+39,3.691508114315019129e-01
3.634202527499014237e+39,3.695043910705111401e-01
3.637551963847769192e+39,3.698576611367135891e-01
3.640904487180253273e+39,3.702106207149665207e-01
3.644260100341443097e+39,3.705632688909381023e-01
3.647618806179176807e+39,3.709156047510967502e-01
3.650980607543677757e+39,3.712676273827386630e-01
3.654345507287975218e+39,3.716193358739464103e-01
3.657713508267727875e+39,3.719707293136476078e-01
3.661084613341047927e+39,3.723218067915424201e-01
3.664458825368919982e+39,3.726725673981930997e-01
3.667836147214725946e+39,3.730230102249514346e-01
3.671216581744727390e+39,3.733731343640236955e-01
3.674600131827586806e+39,3.737229389083981945e-01
3.677986800334851189e+39,3.740724229519346022e-01
3.681376590140473292e+39,3.744215855892917277e-01
3.684769504121235362e+39,3.747704259159796436e-01
3.688165545156570817e+39,3.751189430283433102e-01
3.691564716128385935e+39,3.754671360235527500e-01
3.694967019921485394e+39,3.758150039996234204e-01
3.698372459423089909e+39,3.761625460554069988e-01
3.701781037523322827e+39,3.765097612906176949e-01
3.705192757114730785e+39,3.768566488057979447e-01
3.708607621092767283e+39,3.772032077023451668e-01
3.712025632355310929e+39,3.775494370825020485e-01
3.715446793803156255e+39,3.778953360493833014e-01
3.718871108339526529e+39,3.782409037069410229e-01
3.722298578870504126e+39,3.785861391599856796e-01
3.725729208304849194e+39,3.789310415142065902e-01
3.729162999553820124e+39,3.792756098761377315e-01
3.732599955531602118e+39,3.796198433531843275e-01
3.736040079154823012e+39,3.799637410536129689e-01
3.739483373343042287e+39,3.803073020865783138e-01
3.742929841018265685e+39,3.806505255620890038e-01
3.746379485105436640e+39,3.809934105910340318e-01
3.749832308531949679e+39,3.813359562851733053e-01
3.753288314228081413e+39,3.816781617571577412e-01
3.756747505126808584e+39,3.820200261205256020e-01
3.760209884163626735e+39,3.823615484896625838e-01
3.763675454276984208e+39,3.827027279798825288e-01
3.767144218407790114e+39,3.830435637073573707e-01
3.770616179499909992e+39,3.833840547891737005e-01
3.774091340499677404e+39,3.837242003432927984e-01
3.777569704356387175e+39,3.840639994885768904e-01
3.781051274021805174e+39,3.844034513447798229e-01
3.784536052450665788e+39,3.847425550325729859e-01
3.788024042600178679e+39,3.850813096735116181e-01
3.791515247430465208e+39,3.854197143900552347e-01
3.795009669904373467e+39,3.857577683055877782e-01
3.798507312987298151e+39,3.860954705443839785e-01
3.802008179647613956e+39,3.864328202316354988e-01
3.805512272856183549e+39,3.867698164934414429e-01
3.809019595586855642e+39,3.871064584568341682e-01
3.812530150815971755e+39,3.874427452497460900e-01
3.816043941522864890e+39,3.877786760010355493e-01
3.819560970689365090e+39,3.881142498404773211e-01
3.823081241300237064e+39,3.884494658987827087e-01
3.826604756342997639e+39,3.887843233075955474e-01
3.830131518807728984e+39,3.891188211994473511e-01
3.833661531687518054e+39,3.894529587078662258e-01
3.837194797977961532e+39,3.897867349672485826e-01
3.840731320677667537e+39,3.901201491129741017e-01
3.844271102787755730e+39,3.904532002813306812e-01
3.847814147312364459e+39,3.907858876095762768e-01
3.851360457258147851e+39,3.911182102358701229e-01
3.854910035634784155e+39,3.914501672993571102e-01
3.858462885454472235e+39,3.917817579401001171e-01
3.862019009732377657e+39,3.921129812991344665e-01
3.865578411486442890e+39,3.924438365184292898e-01
3.869141093737204756e+39,3.927743227409074556e-01
3.872707059508235693e+39,3.931044391104653868e-01
3.876276311825640836e+39,3.934341847719397545e-01
3.879848853718569397e+39,3.937635588711336787e-01
3.883424688218707517e+39,3.940925605548069033e-01
3.887003818360789646e+39,3.944211889707012197e-01
3.890586247182093206e+39,3.947494432675080489e-01
3.894171977722885901e+39,3.950773225948879253e-01
3.897761013026235907e+39,3.954048261034901479e-01
3.901353356137827520e+39,3.957319529449143669e-01
3.904949010106405430e+39,3.960587022717648731e-01
3.908547977983268785e+39,3.963850732375835406e-01
3.912150262822785595e+39,3.967110649969326497e-01
3.915755867681881351e+39,3.970366767053282175e-01
3.919364795620557050e+39,3.973619075192993955e-01
3.922977049701376008e+39,3.976867565963215223e-01
3.926592632989981886e+39,3.980112230948995578e-01
3.930211548554586100e+39,3.983353061745004697e-01
3.933833799466420570e+39,3.986590049956074688e-01
3.937459388799549124e+39,3.989823187196819276e-01
3.941088319630673464e+39,3.993052465091830872e-01
3.944720595039590146e+39,3.996277875275867641e-01
3.948356218108676780e+39,3.999499409393536542e-01
3.951995191923408243e+39,4.002717059099542563e-01
3.955637519571846517e+39,4.005930816058597133e-01
3.959283204145156288e+39,4.009140671945665702e-01
3.962932248737094787e+39,4.012346618445648549e-01
3.966584656444462712e+39,4.015548647253517345e-01
3.970240430366915643e+39,4.018746750074786989e-01
3.973899573606772421e+39,4.021940918624578587e-01
3.977562089269468499e+39,4.025131144628712465e-01
3.981227980463044565e+39,4.028317419822716183e-01
3.984897250298662753e+39,4.031499735952968622e-01
3.988569901890094060e+39,4.034678084775487061e-01
3.992245938354239994e+39,4.037852458057071825e-01
3.995925362810613346e+39,4.041022847574315402e-01
3.999608178381862254e+39,4.044189245114749864e-01
4.003294388193253994e+39,4.047351642475628952e-01
4.006983995373128931e+39,4.050510031465017757e-01
4.010677003052713743e+39,4.053664403901086066e-01
4.014373414365922547e+39,4.056814751612630165e-01
4.018073232449821131e+39,4.059961066438707022e-01
4.021776460444104093e+39,4.063103340228818583e-01
4.025483101491620720e+39,4.066241564843102729e-01
4.029193158737856365e+39,4.069375732152020753e-01
4.032906635331456512e+39,4.072505834036599381e-01
4.036623534423706334e+39,4.075631862388340854e-01
4.040343859168993107e+39,4.078753809109408879e-01
4.044067612724610972e+39,4.081871666112600328e-01
4.047794798250565687e+39,4.084985425320970531e-01
4.051525418910040070e+39,4.088095078668578797e-01
4.055259477868868111e+39,4.091200618099843367e-01
4.058996978296065091e+39,4.094302035570114850e-01
4.062737923363302902e+39,4.097399323045039510e-01
4.066482316245441981e+39,4.100492472501343078e-01
4.070230160120003004e+39,4.103581475926199040e-01
4.073981458167701236e+39,4.106666325317792632e-01
4.077736213571916411e+39,4.109747012684689116e-01
4.081494429519163616e+39,4.112823530046562648e-01
4.085256109198893207e+39,4.115895869433834342e-01
4.089021255803295571e+39,4.118964022887640075e-01
4.092789872527770795e+39,4.122027982460013118e-01
4.096561962570395524e+39,4.125087740213795318e-01
4.100337529132462150e+39,4.128143288222880791e-01
4.104116575417945667e+39,4.131194618571899513e-01
4.107899104634042256e+39,4.134241723356467113e-01
4.111685119990634933e+39,4.137284594683088290e-01
4.115474624700766847e+39,4.140323224669343882e-01
4.119267621980443015e+39,4.143357605443853120e-01
4.123064115048429640e+39,4.146387729145869505e-01
4.126864107126730430e+39,4.149413587926261693e-01
4.130667601440046204e+39,4.152435173946361080e-01
4.134474601216323146e+39,4.155452479379045383e-01
4.138285109686209386e+39,4.158465496407801054e-01
4.142099130083603252e+39,4.161474217227810746e-01
4.145916665645110461e+39,4.164478634044802563e-01
4.149737719610593578e+39,4.167478739076128091e-01
4.153562295222626786e+39,4.170474524549834805e-01
4.157390395726978857e+39,4.173465982705686361e-01
4.161222024372408839e+39,4.176453105794290521e-01
4.165057184410466586e+39,4.179435886077584872e-01
4.168895879095970283e+39,4.182414315828707485e-01
4.172738111686466056e+39,4.185388387332225069e-01
4.176583885442774407e+39,4.188358092883834871e-01
4.180433203628449219e+39,4.191323424790544538e-01
4.184286069510323586e+39,4.194284375370849194e-01
4.188142486357970028e+39,4.197240936954433899e-01
4.192002457444178621e+39,4.200193101882357949e-01
4.195865986044755713e+39,4.203140862507224185e-01
4.199733075438322027e+39,4.206084211192834266e-01
4.203603728906793216e+39,4.209023140314683276e-01
4.207477949734835845e+39,4.211957642259347434e-01
4.211355741210418658e+39,4.214887709425236828e-01
4.215237106624264936e+39,4.217813334221990340e-01
4.219122049270407396e+39,4.220734509071012996e-01
4.223010572445637522e+39,4.223651226404875336e-01
4.226902679450062279e+39,4.226563478668057816e-01
4.230798373586553444e+39,4.229471258316347404e-01
4.234697658161234200e+39,4.232374557817324967e-01
4.238600536483276038e+39,4.235273369650022213e-01
4.242507011864690213e+39,4.238167686305095994e-01
4.246417087620820387e+39,4.241057500285002058e-01
4.250330767069785309e+39,4.243942804103704725e-01
4.254248053533042782e+39,4.246823590286907257e-01
4.258168950334831743e+39,4.249699851371959713e-01
4.262093460802733204e+39,4.252571579908089316e-01
4.266021588267117170e+39,4.255438768456112908e-01
4.269953336061632251e+39,4.258301409588556852e-01
4.273888707522998938e+39,4.261159495890080584e-01
4.277827705990803482e+39,4.264013019956638395e-01
4.281770334807990528e+39,4.266861974396458090e-01
4.285716597320304595e+39,4.269706351829150037e-01
4.289666496876854642e+39,4.272546144886733011e-01
4.293620036829556148e+39,4.275381346212553391e-01
4.297577220533693266e+39,4.278211948462298797e-01
4.301538051347363921e+39,4.281037944303124898e-01
4.305502532632039549e+39,4.283859326414666269e-01
4.309470667752010194e+39,4.286676087487961140e-01
4.313442460074875940e+39,4.289488220226417292e-01
4.317417912971343204e+39,4.292295717345184780e-01
4.321397029815011366e+39,4.295098571571618340e-01
4.325379813982871444e+39,4.297896775644951539e-01
4.329366268854745158e+39,4.300690322316514380e-01
4.333356397813851912e+39,4.303479204349653919e-01
4.337350204246246044e+39,4.306263414519945765e-01
4.341347691541385015e+39,4.309042945614922071e-01
4.345348863091567869e+39,4.311817790434235298e-01
4.349353722292432700e+39,4.314587941789775338e-01
4.353362272542746305e+39,4.317353392505640097e-01
4.357374517244196244e+39,4.320114135417810197e-01
4.361390459801888315e+39,4.322870163374805674e-01
4.365410103623781986e+39,4.325621469237113104e-01
4.369433452121264633e+39,4.328368045877697967e-01
4.373460508708579117e+39,4.331109886181434554e-01
4.377491276803403460e+39,4.333846983045807622e-01
4.381525759826277815e+39,4.336579329380347292e-01
4.385563961201182940e+39,4.339306918107128652e-01
4.389605884354965955e+39,4.342029742160219419e-01
4.393651532717850511e+39,4.344747794486313319e-01
4.397700909723219783e+39,4.347461068044419230e-01
4.401754018807406126e+39,4.350169555805828980e-01
4.405810863410197001e+39,4.352873250754281664e-01
4.409871446974261949e+39,4.355572145885880930e-01
4.413935772945731062e+39,4.358266234209310364e-01
4.418003844773623764e+39,4.360955508745560372e-01
4.422075665910424864e+39,4.363639962528139682e-01
4.426151239811513342e+39,4.366319588602999291e-01
4.430230569935669489e+39,4.368994380028688451e-01
4.434313659744861533e+39,4.371664329876328581e-01
4.438400512704031057e+39,4.374329431229299070e-01
4.442491132281602556e+39,4.376989677183871219e-01
4.446585521948907390e+39,4.379645060848658122e-01
4.450683685180766483e+39,4.382295575345100391e-01
4.454785625454913665e+39,4.384941213806881066e-01
4.458891346252577165e+39,4.387581969380828228e-01
4.463000851057903563e+39,4.390217835225903031e-01
4.467114143358542296e+39,4.392848804514155048e-01
4.471231226645064175e+39,4.395474870429898484e-01
4.475352104411477588e+39,4.398096026170615902e-01
4.479476780155009692e+39,4.400712264946180508e-01
4.483605257375892424e+39,4.403323579979300240e-01
4.487737539577876909e+39,4.405929964505389540e-01
4.491873630267648331e+39,4.408531411772773634e-01
4.496013532955420127e+39,4.411127915042428183e-01
4.500157251154344632e+39,4.413719467588184675e-01
4.504304788381107264e+39,4.416306062696653267e-01
4.508456148155340202e+39,4.418887693667420402e-01
4.512611334000139798e+39,4.421464353812752934e-01
4.516770349441850187e+39,4.424036036457973942e-01
4.520933198009843859e+39,4.426602734941166295e-01
4.525099883237042109e+39,4.429164442613367503e-01
4.529270408659325077e+39,4.431721152838501432e-01
4.533444777816129563e+39,4.434272858993569266e-01
4.537622994249857256e+39,4.436819554468404703e-01
4.541805061506470738e+39,4.439361232665861023e-01
4.545990983134905339e+39,4.441897887001747258e-01
4.550180762687662719e+39,4.444429510905020253e-01
4.554374403720222124e+39,4.446956097817489351e-01
4.558571909791563243e+39,4.449477641194191091e-01
4.562773284463944979e+39,4.451994134503091116e-01
4.566978531302686023e+39,4.454505571225239047e-01
4.571187653876690742e+39,4.457011944854917807e-01
4.575400655757851967e+39,4.459513248899390492e-01
4.579617540521654852e+39,4.462009476879098546e-01
4.583838311746580270e+39,4.464500622327588486e-01
4.588062973014706251e+39,4.466986678791705079e-01
4.592291527911113799e+39,4.469467639831343764e-01
4.596523980024411562e+39,4.471943499019600532e-01
4.600760332946515809e+39,4.474414249942917920e-01
4.605000590272429198e+39,4.476879886200840208e-01
4.609244755600767260e+39,4.479340401406204375e-01
4.613492832533161797e+39,4.481795789185072931e-01
4.617744824674864135e+39,4.484246043176916552e-01
4.622000735634148519e+39,4.486691157034377597e-01
4.626260569022914761e+39,4.489131124423455521e-01
4.630524328456091035e+39,4.491565939023440812e-01
4.634792017552238938e+39,4.493995594527099291e-01
4.639063639932951453e+39,4.496420084640388448e-01
4.643339199223389098e+39,4.498839403082821042e-01
4.647618699052050240e+39,4.501253543587176442e-01
4.651902143050552875e+39,4.503662499899648286e-01
4.656189534854163540e+39,4.506066265779987146e-01
4.660480878101196473e+39,4.508464835001260718e-01
4.664776176433622912e+39,4.510858201350043117e-01
4.669075433496466028e+39,4.513246358626341048e-01
4.673378652938413854e+39,4.515629300643785871e-01
4.677685838411211187e+39,4.518007021229389353e-01
4.681996993570198172e+39,4.520379514223690776e-01
4.686312122074083626e+39,4.522746773480894600e-01
4.690631227584718969e+39,4.525108792868641205e-01
4.694954313767636798e+39,4.527465566268185082e-01
4.699281384291440988e+39,4.529817087574327106e-01
4.703612442828425054e+39,4.532163350695600501e-01
4.707947493053957416e+39,4.534504349554033809e-01
4.712286538647103388e+39,4.536840078085293548e-01
4.716629583290010439e+39,4.539170530238821888e-01
4.720976630668527167e+39,4.541495699977605716e-01
4.725327684471592182e+39,4.543815581278317639e-01
4.729682748391775105e+39,4.546130168131408689e-01
4.734041826125047472e+39,4.548439454541087779e-01
4.738404921370556668e+39,4.550743434525049147e-01
4.742772037831169340e+39,4.553042102115019141e-01
4.747143179212852423e+39,4.555335451356282150e-01
4.751518349225302388e+39,4.557623476308101940e-01
4.755897551581320229e+39,4.559906171043250911e-01
4.760280789997443125e+39,4.562183529648592972e-01
4.764668068193320030e+39,4.564455546224613358e-01
4.769059389892262337e+39,4.566722214885796660e-01
